filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/shuo/smartbugs-curated/full/reentrancy.0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_sol_LogFile.hex,reentrancy.0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_sol_LogFile.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,0.6040444374084473,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Token.hex,unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Token.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,0.6360924243927002,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b_sol_LogFile.hex,reentrancy.0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b_sol_LogFile.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,0.6449716091156006,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_multitx_multifunc_feasible_sol_IntegerOverflowMultiTxMultiFuncFeasible.hex,arithmetic.integer_overflow_multitx_multifunc_feasible_sol_IntegerOverflowMultiTxMultiFuncFeasible.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,1.0434510707855225,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.spank_chain_payment_sol_StandardToken.hex,reentrancy.spank_chain_payment_sol_StandardToken.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,0.6729423999786377,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.rubixi_sol_Rubixi.hex,access_control.rubixi_sol_Rubixi.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,0.688361644744873,0,DoS-With-Failed-Call,"[0, 219, 231, 1276, 1315, 1354, 2921, 2980, 3126, 3162, 3179, 3208, 3225, 3242, 3270, 3286, 3323, 3420]",{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_1_sol_Overflow.hex,arithmetic.integer_overflow_1_sol_Overflow.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,0.6958136558532715,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_Pausable.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_Pausable.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,0.981198787689209,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.etherbank_sol_EtherBank.hex,reentrancy.etherbank_sol_EtherBank.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,0.9903078079223633,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_Proxy.hex,unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_Proxy.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,1.0131092071533203,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_Log.hex,reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_Log.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,1.1566617488861084,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_Token.hex,unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_Token.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334922,1.4821903705596924,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x4051334adc52057aca763453820cb0e045076ef3_sol_airdrop.hex,unchecked_low_level_calls.0x4051334adc52057aca763453820cb0e045076ef3_sol_airdrop.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334923,0.6065618991851807,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.timelock_sol_TimeLock.hex,arithmetic.timelock_sol_TimeLock.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334923,0.6074504852294922,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_sol_MultiplicatorX4.hex,unchecked_low_level_calls.0x3e013fc32a54c4c5b6991ba539dcd0ec4355c859_sol_MultiplicatorX4.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334923,0.626389741897583,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_mul_sol_IntegerOverflowMul.hex,arithmetic.integer_overflow_mul_sol_IntegerOverflowMul.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334923,0.786205530166626,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_benign_1_sol_IntegerOverflowBenign1.hex,arithmetic.integer_overflow_benign_1_sol_IntegerOverflowBenign1.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,0.43903326988220215,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/denial_of_service.dos_number_sol_DosNumber.hex,denial_of_service.dos_number_sol_DosNumber.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,0.6971335411071777,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.FibonacciBalance_sol_FibonacciLib.hex,access_control.FibonacciBalance_sol_FibonacciLib.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,0.7419693470001221,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_sol_SimpleWallet.hex,unchecked_low_level_calls.0x610495793564aed0f9c7fc48dc4c7c9151d34fd6_sol_SimpleWallet.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,0.8765652179718018,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_VaultProxy.hex,unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_VaultProxy.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,1.0288827419281006,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2_sol_WhaleGiveaway2.hex,unchecked_low_level_calls.0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2_sol_WhaleGiveaway2.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,1.0856084823608398,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ERC721Metadata.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ERC721Metadata.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,1.3514389991760254,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_sol_PERSONAL_BANK.hex,reentrancy.0x01f8c4e3fa3edeb29e514cba738d87ce8c091d3f_sol_PERSONAL_BANK.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,1.3752026557922363,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xf29ebe930a539a60279ace72c707cba851a57707_sol_B.hex,unchecked_low_level_calls.0xf29ebe930a539a60279ace72c707cba851a57707_sol_B.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,1.5453846454620361,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_Ownable.hex,unchecked_low_level_calls.0x8fd1e427396ddb511533cf9abdbebd0a7e08da35_sol_Ownable.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334925,0.6034374237060547,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.BECToken_sol_BecToken.hex,arithmetic.BECToken_sol_BecToken.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334924,1.6152374744415283,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.simple_suicide_sol_SimpleSuicide.hex,access_control.simple_suicide_sol_SimpleSuicide.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334925,0.6636381149291992,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/bad_randomness.smart_billions_sol_SmartBillions.hex,bad_randomness.smart_billions_sol_SmartBillions.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,6.611212968826294,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaBreeding.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaBreeding.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334917,11.588711738586426,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaCore.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaCore.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,9.097666025161743,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_sol_Log.hex,reentrancy.0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_sol_Log.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334928,1.2553038597106934,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaMinting.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaMinting.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,8.571791648864746,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaAuction.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaAuction.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334919,11.24479627609253,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.BECToken_sol_Pausable.hex,arithmetic.BECToken_sol_Pausable.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334930,0.6647441387176514,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.insecure_transfer_sol_IntegerOverflowAdd.hex,arithmetic.insecure_transfer_sol_IntegerOverflowAdd.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334930,1.1521379947662354,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x9d06cbafa865037a01d322d3f4222fa3e04e5488_sol_Delta.hex,unchecked_low_level_calls.0x9d06cbafa865037a01d322d3f4222fa3e04e5488_sol_Delta.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334931,0.6002600193023682,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xe894d54dca59cb53fe9cbc5155093605c7068220_sol_airDrop.hex,unchecked_low_level_calls.0xe894d54dca59cb53fe9cbc5155093605c7068220_sol_airDrop.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334931,0.7685377597808838,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.parity_wallet_bug_2_sol_WalletLibrary.hex,access_control.parity_wallet_bug_2_sol_WalletLibrary.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334930,16.011752128601074,0,DoS-With-Failed-Call,,{},{}
